Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
7-Oct-20,EQ,2742,2770,2703,"2,714.30","2,752.80",2735.95,"2,728.88","2,770.00","1,506.05",9656167,"26,350,562,848.35",306556
6-Oct-20,EQ,2736,2736,2650.1,"2,705.80","2,718.00",2714.3,"2,688.29","2,736.00","1,506.05",9846376,"26,469,933,698.35",308149
5-Oct-20,EQ,2620,2728.1,2603.05,"2,523.45","2,713.95",2705.8,"2,670.27","2,728.10","1,506.05",17412119,"46,495,113,781.25",495784
1-Oct-20,EQ,2510,2540,2492.3,"2,492.30","2,540.00",2523.45,"2,508.29","2,555.00","1,506.05",2610338,"6,547,481,501.45",103469
30-Sep-20,EQ,2489,2505,2460,"2,488.40","2,483.00",2492.3,"2,485.20","2,555.00","1,506.05",3917186,"9,734,991,232.35",133456
29-Sep-20,EQ,2434.85,2511.05,2426.3,"2,426.30","2,486.75",2488.4,"2,489.18","2,555.00","1,506.05",6995815,"17,413,846,658.10",235653
28-Sep-20,EQ,2440,2444,2366,"2,422.30","2,429.00",2426.3,"2,403.73","2,555.00","1,506.05",4347177,"10,449,459,680.45",173323
25-Sep-20,EQ,2368,2440,2352.1,"2,332.25","2,417.75",2422.3,"2,412.24","2,555.00","1,506.05",8228297,"19,848,602,662.00",267956
24-Sep-20,EQ,2450,2450,2302.6,"2,467.45","2,332.90",2332.25,"2,355.03","2,555.00","1,506.05",8425118,"19,841,432,992.05",304819
23-Sep-20,EQ,2510,2519.85,2409,"2,522.95","2,461.05",2467.45,"2,466.68","2,555.00","1,506.05",7503152,"18,507,863,131.70",255912
22-Sep-20,EQ,2485,2555,2458,"2,465.30","2,527.00",2522.95,"2,513.02","2,555.00","1,506.05",7499927,"18,847,485,589.00",227930
21-Sep-20,EQ,2465,2504.9,2452.15,"2,449.90","2,467.00",2465.3,"2,484.95","2,538.00","1,506.05",4598809,"11,427,829,681.50",182859
18-Sep-20,EQ,2485,2500.4,2436.4,"2,460.95","2,457.50",2449.9,"2,466.95","2,538.00","1,506.05",4183256,"10,319,878,330.85",132358
17-Sep-20,EQ,2480,2495.75,2450.6,"2,503.00","2,466.05",2460.95,"2,473.58","2,538.00","1,506.05",4828231,"11,943,032,180.10",162667
16-Sep-20,EQ,2488.95,2507.6,2477.3,"2,491.40","2,502.00",2503,"2,492.52","2,538.00","1,506.05",3074013,"7,662,047,812.45",126981
15-Sep-20,EQ,2491.4,2538,2464.6,"2,491.40","2,489.00",2491.4,"2,502.80","2,538.00","1,506.05",7318773,"18,317,394,072.10",229851
14-Sep-20,EQ,2384.1,2505.75,2381.85,"2,374.10","2,485.00",2491.4,"2,447.42","2,505.75","1,506.05",7512284,"18,385,694,525.30",259748
11-Sep-20,EQ,2330.95,2383,2330.15,"2,331.15","2,370.30",2374.1,"2,367.47","2,390.45","1,506.05",4145429,"9,814,176,117.65",161900
10-Sep-20,EQ,2335,2348.5,2324.3,"2,327.65","2,329.10",2331.15,"2,334.85","2,390.45","1,506.05",2308813,"5,390,730,799.20",96578
