Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
9-Sep-20,EQ,2875,2921.7,2852,2901.75,2913.75,2910.15,2882.53,3315.15,1788.65,677328,"1,952,421,418.65",34125
8-Sep-20,EQ,2899.95,2918,2866.25,2898.2,2900,2901.75,2893.19,3315.15,1788.65,798195,"2,309,332,611.70",37823
7-Sep-20,EQ,2898.35,2906.85,2830.05,2883.2,2903,2898.2,2875.08,3315.15,1788.65,807657,"2,322,077,111.20",44137
4-Sep-20,EQ,2880,2926.1,2840,2896.4,2890,2883.2,2885.2,3315.15,1788.65,1499418,"4,326,123,687.55",66254
3-Sep-20,EQ,2909.05,2923.7,2886.05,2880.55,2900,2896.4,2904.07,3315.15,1788.65,785731,"2,281,817,441.65",44288
2-Sep-20,EQ,2950,2969.7,2847.05,2958.4,2893,2880.55,2892.46,3315.15,1788.65,1946354,"5,629,747,657.55",90147
1-Sep-20,EQ,2947,3004,2930,2967,2960,2958.4,2961.67,3315.15,1788.65,755670,"2,238,042,313.35",37188
31-Aug-20,EQ,3025,3029,2946.1,3014.15,2959.2,2967,2974.91,3315.15,1788.65,2787056,"8,291,238,124.95",107676
28-Aug-20,EQ,3044,3062.45,3002,3043,3025,3014.15,3033.39,3315.15,1788.65,679405,"2,060,903,248.80",40287
27-Aug-20,EQ,3082.2,3088.75,3025.2,3082.2,3043.1,3043,3043.23,3315.15,1788.65,711504,"2,165,271,251.70",41025
26-Aug-20,EQ,3080.05,3138,3071.3,3009.4,3077,3082.2,3106.6,3315.15,1788.65,2026051,"6,294,127,470.35",89295
25-Aug-20,EQ,3054.4,3054.4,2991.7,3039.35,3013.4,3009.4,3015.67,3315.15,1788.65,652358,"1,967,294,113.00",37247
24-Aug-20,EQ,3062.9,3096,3026.75,3053.15,3037.05,3039.35,3070.51,3315.15,1788.65,562548,"1,727,311,471.70",31963
21-Aug-20,EQ,3062,3075,3038,3036.95,3056.55,3053.15,3057.15,3315.15,1788.65,395723,"1,209,785,970.60",26371
20-Aug-20,EQ,3059,3065,3025.35,3059.8,3037,3036.95,3044.51,3315.15,1788.65,563069,"1,714,269,399.85",29134
19-Aug-20,EQ,3110,3159,3048.75,3104.8,3067.5,3059.8,3106.14,3315.15,1788.65,953142,"2,960,590,005.60",46824
18-Aug-20,EQ,3124,3147,3093,3115.6,3102.15,3104.8,3124.97,3315.15,1788.65,825812,"2,580,640,916.55",51449
17-Aug-20,EQ,3014,3126,2992,2987.55,3117,3115.6,3088.29,3315.15,1788.65,1577193,"4,870,823,854.10",72017
14-Aug-20,EQ,3022,3028.25,2976,3017.95,2981,2987.55,3001.98,3315.15,1788.65,542458,"1,628,449,870.90",34219
13-Aug-20,EQ,3040,3040,3000,3023,3022.8,3017.95,3017.07,3315.15,1788.65,462333,"1,394,892,392.30",23240
12-Aug-20,EQ,3007.45,3035,2982.5,3007.45,3032.05,3023,3011.5,3315.15,1788.65,489281,"1,473,471,320.35",23092
11-Aug-20,EQ,3020.8,3060,2995.75,2993.8,3003,3007.45,3029.37,3315.15,1788.65,696792,"2,110,840,642.70",35952
10-Aug-20,EQ,3001.7,3025,2971,3001.7,2989.85,2993.8,2997.61,3315.15,1788.65,442147,"1,325,382,622.45",24168
7-Aug-20,EQ,2991.8,3019,2975,2991.8,3001.95,3001.7,3000.46,3315.15,1788.65,515513,"1,546,774,777.80",27604
6-Aug-20,EQ,3024.8,3075,2976.4,3009,2999,2991.8,3012.11,3315.15,1788.65,853222,"2,569,998,246.20",43010
5-Aug-20,EQ,2986.2,3035.45,2972,2969.95,3016.05,3009,3004.49,3315.15,1788.65,678315,"2,037,993,627.90",35859
4-Aug-20,EQ,2939,2999,2922.05,2917.45,2966.35,2969.95,2963.51,3315.15,1788.65,706322,"2,093,193,334.05",39592
3-Aug-20,EQ,2990,3069.9,2910,3004.95,2927.1,2917.45,2971.2,3315.15,1788.65,1246031,"3,702,202,321.85",65012
31-Jul-20,EQ,3068.85,3077.9,2991.6,3048.95,3000,3004.95,3022.82,3315.15,1788.65,561196,"1,696,393,602.75",35568
30-Jul-20,EQ,3110,3129.95,3039.35,3099.3,3045,3048.95,3084.74,3315.15,1788.65,570178,"1,758,853,647.50",32290
29-Jul-20,EQ,3127.05,3149,3080.85,3119.35,3093.9,3099.3,3113.56,3315.15,1788.65,582910,"1,814,925,539.10",31504
28-Jul-20,EQ,3021,3130,3018,3020.5,3127,3119.35,3094.52,3315.15,1788.65,1263659,"3,910,413,648.05",60783
27-Jul-20,EQ,2990,3035,2934.05,2985.5,3015,3020.5,2988.33,3315.15,1788.65,621962,"1,858,630,485.90",42852
24-Jul-20,EQ,3030,3030,2978,3032.1,2985,2985.5,3003.03,3315.15,1788.65,543609,"1,632,476,021.15",30088
23-Jul-20,EQ,2965,3050,2939.65,2985.4,3037.3,3032.1,2998.32,3315.15,1788.65,1057191,"3,169,799,507.25",49546
22-Jul-20,EQ,3011,3030.15,2906.55,3004.3,2981.2,2985.4,2969.41,3315.15,1788.65,2050820,"6,089,724,717.45",105339
21-Jul-20,EQ,3015,3057,2990,3002.55,3000.95,3004.3,3023.65,3315.15,1788.65,834568,"2,523,439,824.00",44043
